id,codigo,descripcion
catalogos.cie315,A773,A773 FIEBRE MACULOSA DEBIDO A RICKETTSIA AUSTRALIS
catalogos.cie316,A778,A778 OTRAS FIEBRES MACULOSAS
catalogos.cie317,A779,"A779 FIEBRE MACULOSA, NO ESPECIFICADA"
catalogos.cie318,A78,A78 FIEBRE Q
catalogos.cie319,A790,A790 FIEBRE DE LAS TRINCHERAS
catalogos.cie320,A791,A791 RICKETTSIOSIS PUSTULOSA DEBIDA A RICKETTSIA AKARI
catalogos.cie321,A798,A798 OTRAS RICKETTSIOSIS ESPECIFICADAS
catalogos.cie322,A799,"A799 RICKETTSIOSIS, NO ESPECIFICADA"
catalogos.cie323,A800,"A800 POLIOMIELITIS AGUDA PARALITICA, ASOCIADA A VACUNA"
catalogos.cie324,A801,A801 POLIOMIELITIS AGUDA PARALITICA DEBIDA A VIRUS SALVAJE IMPORTADO
catalogos.cie325,A802,A802 POLIOMIELITIS AGUDA PARALITICA DEBIDA A VIRUS SALVAJE AUTOCTONO
catalogos.cie326,A803,"A803 OTRAS POLIOMIELITIS AGUDAS PARALITICAS, Y NO LAS ESPECIFICADAS"
catalogos.cie327,A804,A804 POLIOMIELITIS AGUDA NO PARALITICA
catalogos.cie328,A809,"A809 POLIOMIELITIS AGUDA, SIN OTRA ESPECIFICACIÓN"
catalogos.cie329,A810,A810 ENFERMEDAD DE CREUTZFELDT-JAKOB
catalogos.cie330,A811,A811 PANENCEFALITIS ESCLEROSANTE SUBAGUDA
catalogos.cie331,A812,A812 LEUCOENCEFALOPATIA MULTIFOCAL PROGRESIVA
catalogos.cie332,A818,A818 OTRAS INFECCIONES DEL SISTEMA NERVIOSO POR VIRUS ATIPICO
catalogos.cie333,A819,"A819 INFECCIONES DEL SISTEMA NERVIOSO CENTRAL POR VIRUS ATIPICO, SIN OTRA ESPECIFICACION"
catalogos.cie334,A820,A820 RABIA SELVATICA
catalogos.cie335,A821,A821 RABIA URBANA
catalogos.cie336,A829,"A829 RABIA, SIN OTRA ESPECIFICACION"
catalogos.cie337,A830,A830 ENCEFALITIS JAPONESA
catalogos.cie338,A831,A831 ENCEFALITIS EQUINA DEL OESTE
catalogos.cie339,A832,A832 ENCEFALITIS EQUINA DEL ESTE
catalogos.cie340,A833,A833 ENCEFALITIS DE SAN LUIS
catalogos.cie341,A834,A834 ENCEFALITIS AUSTRALIANA
catalogos.cie342,A835,A835 ENCEFALITIS DE CALIFORNIA
catalogos.cie343,A836,A836 ENFERMEDAD POR VIRUS ROCIO
catalogos.cie344,A838,A838 OTRAS ENCEFALITIS VIRALES TRANSMITIDAS POR MOSQUITOS
catalogos.cie345,A839,"A839 ENCEFALITIS VIRAL TRANSMITIDA POR MOSQUITOS, SIN OTRA ESPECIFICACION"
catalogos.cie346,A840,A840 ENCEFALITIS DEL LEJANO ORIENTE TRANSMITIDA POR GARRAPATAS [ENCEFALITIS PRIMAVEROESTIVAL RUSA]
catalogos.cie347,A841,A841 ENCEFALITIS CENTROEUROPEA TRANSMITIDA POR GARRAPATAS
catalogos.cie348,A848,A848 OTRAS ENCEFALITIS VIRALES TRANSMITIDAS POR GARRAPATAS
catalogos.cie349,A849,"A849 ENCEFALITIS VIRAL TRANSMITIDA POR GARRAPATAS, SIN OTRA ESPECIFICACION"
catalogos.cie350,A850†,A850† ENCEFALITIS ENTEROVIRAL (G05.1*)
catalogos.cie351,A851†,A851† ENCEFALITIS POR ADENOVIRUS (G05.1*)
catalogos.cie352,A852,"A852 ENCEFALITIS VIRAL TRANSMITIDA POR ARTROPODOS, SIN OTRA ESPECIFICACIÓN"
catalogos.cie353,A858,A858 OTRAS ENCEFALITIS VIRALES ESPECIFICADAS
catalogos.cie354,A86,"A86 ENCEFALITIS VIRAL, NO ESPECIFICADA"
catalogos.cie355,A870†,A870† MENINGITIS ENTEROVIRAL (G02.0*)
catalogos.cie356,A871†,A871† MENINGITIS DEBIDA A ADENOVIRUS (G02.0*)
catalogos.cie357,A872,A872 CORIOMENINGITIS LINFOCITICA
catalogos.cie358,A878,A878 OTRAS MENINGITIS VIRALES
catalogos.cie359,A879,"A879 MENINGITIS VIRAL, SIN OTRA ESPECIFICACION"
catalogos.cie360,A880,A880 FIEBRE EXANTEMATICA ENTEROVIRAL [EXANTEMA DE BOSTON]
catalogos.cie361,A881,A881 VERTIGO EPIDEMICO
catalogos.cie362,A888,A888 OTRAS INFECCIONES VIRALES ESPECIFICADAS DEL SISTEMA NERVIOSO CENTRAL
catalogos.cie363,A89,"A89 INFECCION VIRAL DEL SISTEMA NERVIOSO CENTRAL, NO ESPECIFICADA"
catalogos.cie364,A90,A90 FIEBRE DEL DENGUE [DENGUE CLASICO]
catalogos.cie365,A91,A91 FIEBRE DEL DENGUE HEMORRAGICO
catalogos.cie366,A920,A920 ENFERMEDAD POR VIRUS CHIKUNGUNYA
catalogos.cie367,A921,A921 FIEBRE DE O´NYONG-NYONG
catalogos.cie368,A922,A922 FIEBRE EQUINA VENEZOLANA
catalogos.cie369,A923,A923 FIEBRE DEL OESTE DEL NILO
catalogos.cie370,A924,A924 FIEBRE DEL VALLE DEL RIFT
catalogos.cie371,A928,A928 OTRAS FIEBRES VIRALES ESPECIFICADAS TRANSMITIDAS POR MOSQUITOS
catalogos.cie372,A929,"A929 FIEBRE VIRAL TRANSMITIDA POR MOSQUITO, SIN OTRA ESPECIFICACION"
catalogos.cie373,A930,A930 ENFERMEDAD POR VIRUS DE OROPOUCHE
catalogos.cie374,A931,A931 FIEBRE TRANSMITIDA POR FLEBOTOMOS
catalogos.cie375,A932,A932 FIEBRE DE COLORADO TRANSMITIDA POR GARRAPATAS
catalogos.cie376,A938,A938 OTRAS FIEBRES VIRALES ESPECIFICADAS TRANSMITIDAS POR ANTROPODOS
catalogos.cie377,A94,"A94 FIEBRE VIRAL TRANSMITIDA POR ARTROPODOS, NO ESPECIFICADA"
catalogos.cie378,A950,A950 FIEBRE AMARILLA SELVATICA
catalogos.cie379,A951,A951 FIEBRE AMARILLA URBANA
catalogos.cie380,A959,"A959 FIEBRE AMARILLA, NO ESPECIFICADA"
catalogos.cie381,A960,A960 FIEBRE HEMORRAGICA DE JUNIN
catalogos.cie382,A961,A961 FIEBRE HEMORRAGICA DE MACHUPO
catalogos.cie383,A962,A962 FIEBRE DE LASSA
catalogos.cie384,A968,A968 OTRAS FIEBRES HEMORRAGICAS POR ARENAVIRUS
catalogos.cie385,A969,"A969 FIEBRE HEMORRAGICA POR ARENAVIRUS, SIN OTRA ESPECIFICACION"
catalogos.cie386,A980,A980 FIEBRE HEMORRAGICA DE CRIMEA-CONGO
catalogos.cie387,A981,A981 FIEBRE HEMORRAGICA DE OMSK
catalogos.cie388,A982,A982 ENFERMEDAD DE LA SELVA DE KYASANUR
catalogos.cie389,A983,A983 ENFERMEDAD POR EL VIRUS DE MARBURG
catalogos.cie390,A984,A984 ENFERMEDAD POR EL VIRUS DE EBOLA
catalogos.cie391,A985,A985 FIEBRES HEMORRAGICAS CON SINDROME RENAL
catalogos.cie392,A988,A988 OTRAS FIEBRES HEMORRAGICAS VIRALES ESPECIFICADAS
catalogos.cie393,A99,"A99 FIEBRE VIRAL HEMORRAGICA, NO ESPECIFICADA"
catalogos.cie394,B000,B000 ECZEMA HERPETICO
catalogos.cie395,B001,B001 DERMATITIS VESICULAR HERPETICA
catalogos.cie396,B002,B002 GINGIVOESTOMATITIS Y FARINGOAMIGDALITIS HERPETICA
catalogos.cie397,B003†,B003† MENINGITIS HERPETICA (G02.0*)
catalogos.cie398,B004†,B004† ENCEFALITIS HERPETICA (G05.1*)
catalogos.cie399,B005,B005 OCULOPATIA HERPETICA
catalogos.cie400,B007,B007 ENFERMEDAD HERPETICA DISEMINADA
catalogos.cie401,B008,B008 OTRAS FORMAS DE INFECCIONES HERPETICAS
catalogos.cie402,B009,"B009 INFECCION DEBIDA A EL VIRUS DEL HERPES, NO ESPECIFICADA"
catalogos.cie403,B010†,B010† MENINGITIS DEBIDA A LA VARICELA (G02.0*)
catalogos.cie404,B011†,B011† ENCEFALITIS DEBIDA A LA VARICELA (G05.1*)
catalogos.cie405,B012†,B012† NEUMONIA DEBIDA A LA VARICELA (J17.1*)
catalogos.cie406,B018,B018 VARICELA CON OTRAS COMPLICACIONES
catalogos.cie407,B019,B019 VARICELA SIN COMPLICACIONES
catalogos.cie408,B020†,B020† ENCEFALITIS DEBIDA A HERPES ZOSTER (G05.1*)
catalogos.cie409,B021†,B021† MENINGITIS DEBIDA A HERPES ZOSTER (G02.0*)
catalogos.cie410,B022†,B022† HERPES ZOSTER CON OTROS COMPROMISOS DEL SISTEMA NERVIOSO
catalogos.cie411,B023,B023 HERPES ZOSTER OCULAR
catalogos.cie412,B027,B027 HERPES ZOSTER DISEMINADO
catalogos.cie413,B028,B028 HERPES ZOSTER CON OTRAS COMPLICACIONES
catalogos.cie414,B029,B029 HERPES ZOSTER SIN COMPLICACIONES
catalogos.cie415,B03,B03 VIRUELA
catalogos.cie416,B04,B04 VIRUELA DE LOS MONOS
catalogos.cie417,B050†,B050† SARAMPION COMPLICADO CON ENCEFALITIS (G05.1*)
catalogos.cie418,B051†,B051† SARAMPION COMPLICADO CON MENINGITIS (G02.0*)
catalogos.cie419,B052†,B052† SARAMPION COMPLICADO CON NEUMONIA (J17.1*)
catalogos.cie420,B053†,B053† SARAMPION COMPLICADO CON OTITIS MEDIA (H67.1*)
catalogos.cie421,B054,B054 SARAMPION CON COMPLICACIONES INTESTINALES
catalogos.cie422,B058,B058 SARAMPION CON OTRAS COMPLICACIONES
catalogos.cie423,B059,B059 SARAMPION SIN COMPLICACIONES
catalogos.cie424,B060†,B060† RUBEOLA CON COMPLICACIONES NEUROLOGICAS
catalogos.cie425,B068,B068 RUBEOLA CON OTRAS COMPLICACIONES
catalogos.cie426,B069,B069 RUBEOLA SIN COMPLICACIONES
catalogos.cie427,B07,B07 VERRUGAS VIRICAS
catalogos.cie428,B080,B080 OTRAS INFECCIONES DEBIDAS A ORTOPOXVIRUS
catalogos.cie429,B081,B081 MOLUSCO CONTAGIOSO
catalogos.cie430,B082,B082 EXANTEMA SUBITO [SEXTA ENFERMEDAD]
catalogos.cie431,B083,B083 ERITEMA INFECCIOSO [QUINTA ENFERMEDAD]
catalogos.cie432,B084,B084 ESTOMATITIS VESICULAR ENTEROVIRAL CON EXANTEMA
catalogos.cie433,B085,B085 FARINGITIS VESICULAR ENTEROVIRICA
catalogos.cie434,B088,"B088 OTRAS INFECCIONES VIRALES ESPECIFICADAS, CARACTERIZADAS POR LESIONES DE LA PIEL Y DE LAS MEMBRANAS MUCOSAS"
catalogos.cie435,B09,"B09 INFECCION VIRAL NO ESPECIFICADA, CARACTERIZADA POR LESIONES DE LA PIEL Y DE LAS MEMBRANAS MUCOSAS"
catalogos.cie436,B150,"B150 HEPATITIS AGUDA TIPO A, SIN COMA HEPATICO"
catalogos.cie437,B159,"B159 HEPATITIS AGUDA TIPO A, CON COMA HEPATICO"
catalogos.cie438,B160,"B160 HEPATITIS AGUDA TIPO B, CON AGENTE DELTA (COINFECCION). CON COMA HEPATICO"
catalogos.cie439,B161,"B161 HEPATITIS AGUDA TIPO B, CON AGENTE DELTA (COINFECCION), SIN COMA HEPATICO"
catalogos.cie440,B162,"B162 HEPATITIS AGUDA TIPO B, SIN AGENTE DELTA, CON COMA HEPATICO"
catalogos.cie441,B169,"B169 HEPATITIS AGUDA TIPO B, SIN AGENTE DELTA Y SIN COMA HEPATICO"
catalogos.cie442,B170,B170 INFECCION (SUPERINFECCION) AGUDA POR AGENTE DELTA EN EL PORTADOR DE HEPATITIS B
catalogos.cie443,B171,B171 HEPATITIS AGUDA TIPO C
catalogos.cie444,B172,B172 HEPATITIS AGUDA TIPO E
catalogos.cie445,B178,B178 OTRAS HEPATITIS VIRALES AGUDAS ESPECIFICADAS
catalogos.cie446,B180,"B180 HEPATITIS VIRAL TIPO B CRONICA, CON AGENTE DELTA"
catalogos.cie447,B181,"B181 HEPATITIS VIRAL TIPO B CRONICA, SIN AGENTE DELTA"
catalogos.cie448,B182,B182 HEPATITIS VIRAL TIPO C CRONICA
catalogos.cie449,B188,B188 OTRAS HEPATITIS VIRALES CRONICAS
catalogos.cie450,B189,"B189 HEPATITIS VIRAL CRONICA, SIN OTRA ESPECIFICACION"
catalogos.cie451,B190,B190 HEPATITIS VIRAL NO ESPECIFICADA CON COMA
catalogos.cie452,B199,B199 HEPATITIS VIRAL NO ESPECIFICADA SIN COMA
catalogos.cie453,B200,"B200 ENFERMEDAD POR EL VIH, RESULTANTE EN INFECCION POR MICOBACTERIAS"
catalogos.cie454,B201,"B201 ENFERMEDAD POR EL VIH, RESULTANTE EN OTRAS INFECCIONES BACTERIANAS"
catalogos.cie455,B202,"B202 ENFERMEDAD POR VIH, RESULTANTE EN ENFERMEDAD POR CITOMEGALOVIRUS"
catalogos.cie456,B203,"B203 ENFERMEDAD POR VIH, RESULTANTE EN OTRAS INFECCIONES VIRALES"
catalogos.cie457,B204,"B204 ENFERMEDAD POR VIH, RESULTANTE EN CANDIDIASIS"
catalogos.cie458,B205,"B205 ENFERMEDAD POR VIH, RESULTANTE EN OTRAS MICOSIS"
catalogos.cie459,B206,"B206 ENFERMEDAD POR VIH, RESULTANTE EN NEUMONIA POR PNEUMOCYSTIS CARINII"
catalogos.cie460,B207,"B207 ENFERMEDAD POR VIH, RESULTANTE EN INFECCIONES MULTIPLES"
catalogos.cie461,B208,"B208 ENFERMEDAD POR VIH, RESULTANTE EN OTRAS ENFERMEDADES INFECCIOSAS O PARASITARIAS"
catalogos.cie462,B209,"B209 ENFERMEDAD POR VIH, RESULTANTE EN ENFERMEDAD INFECCIOSA O PARASITARIA NO ESPECIFICADA"
catalogos.cie463,B210,"B210 ENFERMEDAD POR VIH, RESULTANTE EN SARCOMA DE KAPOSI"
catalogos.cie464,B211,"B211 ENFERMEDAD POR VIH, RESULTANTE EN LINFOMA DE BURKITT"
catalogos.cie465,B212,"B212 ENFERMEDAD POR VIH, RESULTANTE EN OTROS TIPOS DE LINFOMA NO HODGKIN"
catalogos.cie466,B213,"B213 ENFERMEDAD POR VIH, RESULTANTE EN OTROS TUMORES MALIGNOS DEL TEJIDO LINFOIDE, HEMATOPOYETICO Y TEJIDOS RELACIONADOS"
catalogos.cie467,B217,"B217 ENFERMEDAD POR VIH, RESULTANTE EN TUMORES MALIGNOS MULTIPLES"
catalogos.cie468,B218,"B218 ENFERMEDAD POR VIH, RESULTANTE EN OTROS TUMORES MALIGNOS"
catalogos.cie469,B219,"B219 ENFERMEDAD POR VIH, RESULTANTE EN TUMORES MALIGNOS NO ESPECIFICADOS"
catalogos.cie470,B220,"B220 ENFERMEDAD POR VIH, RESULTANTE EN ENCEFALOPATIA"
catalogos.cie471,B221,"B221 ENFERMEDAD POR VIH, RESULTANTE EN NEUMONITIS LINFOIDE INTERSTICIAL"
catalogos.cie472,B222,"B222 ENFERMEDAD POR VIH, RESULTANTE EN SINDROME CAQUECTICO"
catalogos.cie473,B227,"B227 ENFERMEDAD POR VIH, RESULTANTE EN ENFERMEDADES MULTIPLES CLASIFICADAS EN OTRA PARTE"
catalogos.cie474,B230,B230 SINDROME DE INFECCION AGUDA DEBIDA A VIH
catalogos.cie475,B231,"B231 ENFERMEDAD POR VIH, RESULTANTE EN LINFADENOPATIA GENERALIZADA (PERSISTENTE)"
catalogos.cie476,B232,"B232 ENFERMEDAD POR VIH, RESULTANTE EN ANORMALIDADES INMUNOLOGICAS Y HEMATOLOGICAS, NO CLASIFICADAS EN OTRA PARTE"
catalogos.cie477,B238,"B238 ENFERMEDAD POR VIH, RESULTANTE EN OTRAS AFECCIONES ESPECIFICADAS"
catalogos.cie478,B24,"B24 ENFERMEDAD POR VIRUS DE LA INMUNODEFICIENCIA HUMANA (VIH), SIN OTRA ESPECIFICACION"
catalogos.cie479,B250†,B250† NEUMONITIS DEBIDA A VIRUS CITOMEGALICO (J17.1*)
catalogos.cie480,B251†,B251† HEPATITIS DEBIDA A VIRUS CITOMEGALICO
catalogos.cie481,B252†,B252† PANCREATITIS DEBIDA A VIRUS CITOMEGALICO
catalogos.cie482,B258,B258 OTRAS ENFERMEDADES DEBIDAS A VIRUS CITOMEGALICO
catalogos.cie483,B259,"B259 ENFERMEDAD POR VIRUS CITOMEGALICO, NO ESPECIFICADA"
catalogos.cie484,B260†,B260† ORQUITIS POR PAROTIDITIS (N51.1*)
catalogos.cie485,B261†,B261† MENINGITIS POR PAROTIDITIS (G02.0*)
catalogos.cie486,B262†,B262† ENCEFALITIS POR PAROTIDITIS (G05.1*)
catalogos.cie487,B263†,B263† PANCREATITIS POR PAROTIDITIS (K87.1*)
catalogos.cie488,B268,B268 PAROTIDITIS INFECCIOSA CON OTRAS COMPLICACIONES
catalogos.cie489,B269,"B269 PAROTIDITIS, SIN COMPLICACIONES"
catalogos.cie490,B270,B270 MONONUCLEOSIS DEBIDA A HERPES VIRUS GAMMA
catalogos.cie491,B271,B271 MONONUCLEOSIS POR CITOMEGALOVIRUS
catalogos.cie492,B278,B278 OTRAS MONONUCLEOSIS INFECCIOSAS
catalogos.cie493,B279,"B279 MONONUCLEOSIS INFECCIOSA, NO ESPECIFICADA"
catalogos.cie494,B300†,B300† QUERATOCONJUNTIVITIS DEBIDA A ADENOVIRUS (H19.2*)
catalogos.cie495,B301†,B301† CONJUNTIVITIS DEBIDA A ADENOVIRUS (H13.1*)
catalogos.cie496,B302,B302 FARINGOCONJUNTIVITIS VIRAL
catalogos.cie497,B303†,B303† CONJUNTIVITIS EPIDEMICA AGUDA HEMORRAGICA (ENTEROVIRICA) (H13.1*)
catalogos.cie498,B308†,B308† OTRAS CONJUNTIVITIS VIRALES (H13.1*)
catalogos.cie499,B309,"B309 CONJUNTIVITIS VIRAL, SIN OTRA ESPECIFICACION"
catalogos.cie500,B330,B330 MIALGIA EPIDEMICA
catalogos.cie501,B331,B331 ENFERMEDAD DEL RIO ROSS
catalogos.cie502,B332,B332 CARDITIS VIRAL
catalogos.cie503,B333,"B333 INFECCIONES DEBIDAS A RETROVIRUS, NO CLASIFICADAS EN OTRA PARTE"
catalogos.cie504,B338,B338 OTRAS ENFERMEDADES VIRALES ESPECIFICADAS
catalogos.cie505,B340,"B340 INFECCION DEBIDA A ADENOVIRUS, SIN OTRA ESPECIFICACION"
catalogos.cie506,B341,"B341 INFECCION DEBIDA A ENTEROVIRUS, SIN OTRA ESPECIFICACION"
catalogos.cie507,B342,"B342 INFECCION DEBIDA A CORONAVIRUS, SIN OTRA ESPECIFICACION"
catalogos.cie508,B343,"B343 INFECCION DEBIDA A PARVOVIRUS, SIN OTRA ESPECIFICACION"
catalogos.cie509,B344,"B344 INFECCION DEBIDA A PAPOVAVIRUS, SIN OTRA ESPECIFICACION"
catalogos.cie510,B348,B348 OTRAS INFECCIONES VIRALES DE SITIO NO ESPECIFICADO
catalogos.cie511,B349,"B349 INFECCION VIRAL, NO ESPECIFICADA"
catalogos.cie512,B350,B350 TIÑA DE LA BARBA Y DEL CUERO CABELLUDO
catalogos.cie513,B351,B351 TIÑA DE LAS UÑAS
catalogos.cie514,B352,B352 TIÑA DE LA MANO
catalogos.cie515,B353,B353 TIÑA DEL PIE [TINEA PEDIS]
catalogos.cie516,B354,B354 TIÑA DEL CUERPO [TINEA CORPORIS]
catalogos.cie517,B355,B355 TIÑA IMBRICADA [TINEA IMBRICATA]
catalogos.cie518,B356,B356 TIÑA INGUINAL [TINEA CRURIS]
catalogos.cie519,B358,B358 OTRAS DERMATOFITOSIS
catalogos.cie520,B359,"B359 DERMATOFITOSIS, NO ESPECIFICADA"
catalogos.cie521,B360,B360 PITIRIASIS VERSICOLOR
catalogos.cie522,B361,B361 TIÑA NEGRA
catalogos.cie523,B362,B362 PIEDRA BLANCA
catalogos.cie524,B363,B363 PIEDRA NEGRA
catalogos.cie525,B368,B368 OTRAS MICOSIS SUPERFICIALES ESPECIFICADAS
catalogos.cie526,B369,"B369 MICOSIS SUPERFICIAL, SIN OTRA ESPECIFICACION"
catalogos.cie527,B370,B370 ESTOMATITIS CANDIDIASICA
catalogos.cie528,B371,B371 CANDIDIASIS PULMONAR
catalogos.cie529,B372,B372 CANDIDIASIS DE LA PIEL Y DE LAS UÑAS
catalogos.cie530,B373†,B373† CANDIDIASIS DE LA VULVA Y DE LA VAGINA (N77.1*)
catalogos.cie531,B374,B374 CANDIDIASIS DE OTRAS LOCALIZACIONES UROGENITALES
catalogos.cie532,B375†,B375† MENINGITIS DEBIDA A CANDIDA (G02.1*)
catalogos.cie533,B376†,B376† ENDOCARDITIS DEBIDA A CANDIDA (I39.8*)
catalogos.cie534,B377,B377 SEPTICEMIA DEBIDA A CANDIDA
catalogos.cie535,B378,B378 CANDIDIASIS DE OTROS SITIOS
catalogos.cie536,B379,"B379 CANDIDIASIS, NO ESPECIFICADA"
catalogos.cie537,B380,B380 COCCIDIOIDOMICOSIS PULMONAR AGUDA
catalogos.cie538,B381,B381 COCCIDIOIDOMICOSIS PULMONAR CRONICA
catalogos.cie539,B382,"B382 COCCIDIOIDOMICOSIS PULMONAR, SIN OTRA ESPECIFICACION"
catalogos.cie540,B383,B383 COCCIDIOIDOMICOSIS CUTANEA
catalogos.cie541,B384†,B384† MENINGITIS DEBIDA A COCCIDIOIDOMICOSIS (G02.1*)
catalogos.cie542,B387,B387 COCCIDIOIDOMICOSIS DISEMINADA
catalogos.cie543,B388,B388 OTRAS FORMAS DE COCCIDIOIDOMICOSIS
catalogos.cie544,B389,"B389 COCCIDIOIDOMICOSIS, NO ESPECIFICADA"
catalogos.cie545,B390,B390 INFECCION PULMONAR AGUDA DEBIDA A HISTOPLASMA CAPSULATUM
catalogos.cie546,B391,B391 INFECCION PULMONAR CRONICA DEBIDA A HISTOPLASMA CAPSULATUM
catalogos.cie547,B392,"B392 INFECCION PULMONAR DEBIDA A HISTOPLASMA CAPSULATUM, SIN OTRA ESPECIFICACION"
catalogos.cie548,B393,B393 INFECCION DISEMINADA DEBIDA A HISTOPLASMA CAPSULATUM
catalogos.cie549,B394,"B394 HISTOPLASMOSIS DEBIDA A HISTOPLASMA CAPSULATUM, SIN OTRA ESPECIFICACION"
catalogos.cie550,B395,B395 INFECCION DEBIDA A HISTOPLASMA DUBOISII
catalogos.cie551,B399,"B399 HISTOPLASMOSIS, NO ESPECIFICADA"
catalogos.cie552,B400,B400 BLASTOMICOSIS PULMONAR AGUDA
catalogos.cie553,B401,B401 BLASTOMICOSIS PULMONAR CRONICA
catalogos.cie554,B402,"B402 BLASTOMICOSIS PULMONAR, SIN OTRA ESPECIFICACION"
catalogos.cie555,B403,B403 BLASTOMICOSIS CUTANEA
catalogos.cie556,B407,B407 BLASTOMICOSIS DISEMINADA
catalogos.cie557,B408,B408 OTRAS FORMAS DE BLASTOMICOSIS
catalogos.cie558,B409,"B409 BLASTOMICOSIS, NO ESPECIFICADA"
catalogos.cie559,B410,B410 PARACOCCIDIOIDOMICOSIS PULMONAR
catalogos.cie560,B417,B417 PARACOCCIDIOIDOMICOSIS DISEMINADA
catalogos.cie561,B418,B418 OTRAS FORMAS PARACOCCIDIOIDOMICOSIS
catalogos.cie562,B419,"B419 PARACOCCIDIOIDOMICOSIS, NO ESPECIFICADA"
catalogos.cie563,B420†,B420† ESPOROTRICOSIS PULMONAR (J99.8*)
catalogos.cie564,B421,B421 ESPOROTRICOSIS LINFOCUTANEA
catalogos.cie565,B427,B427 ESPOROTRICOSIS DISEMINADA
catalogos.cie566,B428,B428 OTRAS FORMAS DE ESPOROTRICOSIS
catalogos.cie567,B429,"B429 ESPOROTRICOSIS, NO ESPECIFICADA"
catalogos.cie568,B430,B430 CROMOMICOSIS CUTANEA
catalogos.cie569,B431,B431 ABSCESO CEREBRAL FEOMICOTICO
catalogos.cie570,B432,B432 ABSCESO Y QUISTE SUBCUTANEO FEOMICOTICO
catalogos.cie571,B438,B438 OTRAS FORMAS DE CROMOMICOSIS
catalogos.cie572,B439,"B439 CROMOMICOSIS, NO ESPECIFICADA"
catalogos.cie573,B440,B440 ASPERGILOSIS PULMONAR INVASIVA
catalogos.cie574,B441,B441 OTRAS ASPERGILOSIS PULMONARES
catalogos.cie575,B442,B442 ASPERGILOSIS AMIGDALINA
catalogos.cie576,B447,B447 ASPERGILOSIS DISEMINADA
catalogos.cie577,B448,B448 OTRAS FORMAS DE ASPERGILOSIS
catalogos.cie578,B449,"B449 ASPERGILOSIS, NO ESPECIFICADA"
catalogos.cie579,B450,B450 CRIPTOCOCOSIS PULMONAR
catalogos.cie580,B451,B451 CRIPTOCOCOSIS CEREBRAL
catalogos.cie581,B452,B452 CRIPTOCOCOSIS CUTANEA
catalogos.cie582,B453,B453 CRIPTOCOCOSIS OSEA
catalogos.cie583,B457,B457 CRIPTOCOCOSIS DISEMINADA
catalogos.cie584,B458,B458 OTRAS FORMAS DE CRIPTOCOCOSIS
catalogos.cie585,B459,"B459 CRIPTOCOCOSIS, NO ESPECIFICADA"
catalogos.cie586,B460,B460 MUCORMICOSIS PULMONAR
catalogos.cie587,B461,B461 MUCORMICOSIS RINOCEREBRAL
catalogos.cie588,B462,B462 MUCORMICOSIS GASTROINTESTINAL
catalogos.cie589,B463,B463 MUCORMICOSIS CUTANEA
catalogos.cie590,B464,B464 MUCORMICOSIS DISEMINADA
catalogos.cie591,B465,"B465 MUCORMICOSIS, SIN OTRA ESPECIFICACION"
catalogos.cie592,B468,B468 OTRAS CIGOMICOSIS
catalogos.cie593,B469,"B469 CIGOMICOSIS, NO ESPECIFICADA"
catalogos.cie594,B470,B470 EUMICETOMA
catalogos.cie595,B471,B471 ACTINOMICETOMA
catalogos.cie596,B479,"B479 MICETOMA, NO ESPECIFICADO"
catalogos.cie597,B480,B480 LOBOMICOSIS
catalogos.cie598,B481,B481 RINOSPORIDIOSIS
catalogos.cie599,B482,B482 ALESQUERIASIS
catalogos.cie600,B483,B483 GEOTRICOSIS
catalogos.cie601,B484,B484 PENICILOSIS
catalogos.cie602,B487,B487 MICOSIS OPORTUNISTAS
catalogos.cie603,B488,B488 OTRAS MICOSIS ESPECIFICADAS
catalogos.cie604,B49,"B49 MICOSIS, NO ESPECIFICADA"
catalogos.cie605,B500,B500 PALUDISMO DEBIDO A PLASMODIUM FALCIPARUM CON COMPLICACIONES CEREBRALES
catalogos.cie606,B508,B508 OTRO PALUDISMO GRAVE Y COMPLICADO DEBIDO A PLASMODIUM FALCIPARUM
catalogos.cie607,B509,"B509 PALUDISMO DEBIDO A PLASMODIUM FALCIPARUM, SIN OTRA ESPECIFICACION"
catalogos.cie608,B510,B510 PALUDISMO DEBIDO A PLASMODIUM VIVAX CON RUPTURA ESPLENICA
catalogos.cie609,B518,B518 PALUDISMO DEBIDO A PLASMODIUM VIVAX CON OTRAS COMPLICACIONES
catalogos.cie610,B519,"B519 PALUDISMO DEBIDO A PLASMODIUM VIVAX, SIN COMPLICACIONES"
catalogos.cie611,B520,B520 PALUDISMO DEBIDO A PLASMODIUM MALARIAE CON NEFROPATIA
catalogos.cie612,B528,B528 PALUDISMO DEBIDO A PLASMODIUM MALARIAE CON OTRAS COMPLICACIONES
catalogos.cie613,B529,"B529 PALUDISMO DEBIDO A PLASMODIUM MALARIAE, SIN COMPLICACIONES"
catalogos.cie614,B530,B530 PALUDISMO DEBIDO A PLASMODIUM AVALE
catalogos.cie615,B531,B531 PALUDISMO DEBIDO A PLASMODIOS DE LOS SIMIOS
catalogos.cie616,B538,"B538 OTRO PALUDISMO CONFIRMADO PARASITOLOGICAMENTE, NO CLASIFICADO EN OTRA PARTE"
catalogos.cie617,B54,B54 PALUDISMO [MALARIA] NO ESPECIFICADO
catalogos.cie618,B550,B550 LEIISHMANIASIS VISCERAL
